id_book,name_book
CD690/Т517-517578,"Токсикологическая химия. Метаболизм и анализ токсикантов [Мультимедиа] : приложение к учебнику на компакт-диске / ред. : Н. И. Калетина, 2008. - 1 эл. опт. диск (CD-ROM)"
CD715/В608-390461,
CD715/В608-390461,"Внутренние болезни [Электронный ресурс] : приложение к учебнику на компакт-диске / ред. : Н. А. Мухин, В. С. Моисеев, А. И. Мартынов, 2008. - 1 эл. опт. диск (CD-ROM)"
CD796-081556,
CD796/П305-112336,"Петров, Сергей Викторович. Общая хирургия [Мультимедиа] : приложение к учебнику на компакт-диске / С. В. Петров, 2009. - 1 эл. опт. диск (CD-ROM)"
M399-861347278,
Ая7/В240-938666,"Введение в философию : учебник для высших учебных заведений : в 2 частях. Часть 2, . -1989"
Биомеханическиеиклиническиеаспектыкоррекцииастигматизмавысокойстепени-613980,
Г469955/2010/46/4,
ЖурналвопросынейрохирургииимениН.Н.Бурденко-385381,
З81/С347-063822,"Сидняев, Николай Иванович. Теория планирования эксперимента и анализ статистических данных [Текст] : учебное пособие для студентов и аспирантов вузов, обучающихся по специальности ""Прикладная математика"" / Н. И. Сидняев, 2012. - 399 с."
З973/Н901-062535,
ИксодовыеклещевыеборрелиозывЯрославскойобласти:эпидемиологическиеаспекты-597446,
Отдаленныерезультатысквозногокератопротезирования-923249,
П15/А437-966552,"Актуальные вопросы медицины [Текст] : сборник научных работ, посвященный 55-летию педиатрического факультета, 2000. - 118 с."
П15/М442-046895,"Медико-биологические аспекты нейро-гуморальной регуляции [Текст] / Сибирский медицинский университет (Томск). Выпуск 2, 1992. - 127 с."
Р693-259126,
С5/Н731-015666,
С5/Н731-015666,"Новикова, Светлана Сергеевна. Социологические и психологические методы исследований в социальной работе [Текст] : учебное пособие для студентов высших учебных заведений, обучающихся по направлению подготовки и специальности ""Социальная работа"" / С. С. Новикова, А. В. Соловьев, 2006. - 496 с."
С5/П767-831371,
С5/П863-677510,
С5/С693-583893,
С5/С693-583893,"Социология [Текст] : учебник для бакалавров высших учебных заведений, обучающихся по несоциологическим специальностям / О. Г. Бердюгина [и др.] ; отв. ред. В. А. Глазырин, 2012. - 400 с."
С56/С309-650699,
С5я7/О753-299794,
С6/П312-711052,
СД/Т517-133427,
СД558/Р851-574543,
СД563/Р851-264904,
СД643-408898,
Т/И907-655453,
Т/К192-029000,
Т/К431-847971,
Т/К650-019813,
Т/К650-019813,"Конспект лекций по Отечественной истории [Текст] : учебное пособие / Л. И. Семенникова [и др.] ; под ред. Л. И. Семенниковой, 2008. - 320 с."
Т/К650-019813,"Конспект лекций по Отечественной истории [Текст] : учебное пособие / Л. И. Семенникова [и др.] ; ред. Л. И. Семенникова, 2008. - 320 с."
Т/К650-019813,"Конспект лекций по Отечественной истории [Текст] : учебное пособие / Л. И. Семенникова [и др.], 2008. - 320 с."
Т/С301-228386,
Т/С603-177239,
Т3(2)/И907-686609,
Т3/И907-013153,
Т3/И907-372893,
Т3/И907-401659,
Т3/И907-450330,
Т3/И907-728985,
Т3/И907-728985,"История России (9 - начало 21 в.) [Текст] : учебник по дисциплине ""Отечественная история"" для студентов высших учебных заведений, обучающихся по неисторическим специальностям / под ред. А. Ю. Дворниченко, В. С. Измозика, 2010. - 479 с."
Т3/И907-728985,"История России (9 - начало 21 в.) [Текст] : учебник по дисциплине ""Отечественная история"" для студентов высших учебных заведений, обучающихся по неисторическим специальностям / ред. : А. Ю. Дворниченко, В. С. Измозик, 2010. - 479 с."
Т3/Т350-675844,
Т5/Ч576-660873,
У01/К937-057290,
У01/К937-057290,"Курс экономической теории [Текст] : учебник для студентов высших учебных заведений, обучающихся по экономическим специальностям и направлениям / Московский институт международных отношений (университет) МИД России (М.), 2009. - 848 с."
У01/К937-203279,
У01/К937-203279,"Курс экономической теории [Текст] : учебник для студентов вузов, обучающихся по экономическим специальностям и направлениям / Московский институт международных отношений (университет) МИД России (М.), 2006. - 832 с."
У01/К937-602593,
У01/К937-602593,"Курс экономической теории [Текст] : учебник для студентов вузов, обучающихся по экономическим специальностям и направлениям / Московский институт международных отношений (университет) МИД России (М.), кафедра экономической теории, 2004. - 832 с."
У012/Т191-325919,
У012/Т191-325919,"Тарасевич, Леонид Степанович. Макроэкономика [Текст] : учебник для студентов высших учебных заведений, обучающихся по экономическим специальностям / Л. С. Тарасевич, П. И. Гребенников, А. И. Леусский, 2012. - 686 с."
У012/Т191-540451,
У012/Т191-540451,"Тарасевич, Леонид Степанович. Микроэкономика [Текст] : учебник для студентов высших учебных заведений, обучающихся по экономическим специальностям / Л. С. Тарасевич, П. И. Гребенников, А. И. Леусский, 2012. - 543 с."
У012/Т191-664584,
У05/Г834-881497,
У05/З177-875509,
У05/Т291-960741,"Тебекин, Алексей Васильевич. Управление качеством [Текст] : учебник для бакалавров студентов высших учебных заведений, обучающихся по направлению ""Менеджмент"" / А. В. Тебекин, 2011. - 371 с."
У051/С780-986762,
У5/Н900-364554,
У9(2)21/В385-651770,
У9(2)21/Д638-899073,
У9(2)21/М502-566009,
У9(2)27/Х737-676535,
У9(2)27/Х737-676535,"Холостова, Евдокия Ивановна. Социальная работа: история, теория и практика [Текст] : учебник для студентов высших учебных заведений, обучающихся по специальности ""Социальная работа"" / Е. И. Холостова, 2011. - 905 с."
Ф/Г130-481892,
Ф/П504-583192,
Ф2(2)/Б930-136848,
Х/Д814-322444,
Х/Д814-582215,
Х/Д814-582215,"Дудка, Ольга Федоровна. Медицинское право [Текст] : учебное пособие для студентов врачебных факультетов / О. Ф. Дудка ; рец. Р. Р. Назметдинов, 2018. - 124 с."
Х/Д814-701088,
Х/Д814-701088,"Дудка, Ольга Федоровна. Правоведение [Текст] : учебное пособие для студентов, обучающихся по основным профессиональным образовательным программам высшего образования  –  ""Лечебное дело"", ""Стоматология"",  ""Педиатрия"",  ""Фармация"",  ""Медицинская биохимия"", ""Медицинская биофизика"", ""Медицинская кибернетика"", ""Социальная  работа"",  ""Клиническая психология"" и по программе бакалавриата по ""Менеджменту"" / О. Ф. Дудка ; рец. С. Л. Еремина, 2016. - 237 с."
Х/Н590-887648,
Х/П685-001573,
Х/П685-328337,
Х/П685-328337,"Правоведение [Текст] : учебник для студентов высших учебных заведений, обучающихся по неюридическим специальностям / отв. ред. Б. И. Пугинский, 2011. - 480 с."
Х/П685-403874,
Х/П685-747342,
Х/Т781-218051,
Х/Т781-843198,
Х/У261-659227,
Х627/Т781-019682,
Ц/Г756-092600,
Ц/М422-071643,
Ч/Б142-732768,
Ч/Б142-732768,"Багдасарьян, Надежда Гегамовна. Культурология [Текст] : учебник для бакалавров / Н. Г. Багдасарьян, 2012. - 549 с."
Ч/Я854-840978,
Ч11/Г911-870373,
Ч11/Е739-159175,
Ч11/С305-019100,"Семенюк, Антон Павлович. Культурология [Текст] : учебно-методическое пособие для работы на семинарских занятиях студентов всех медицинских факультетов и специальностей / А. П. Семенюк ; рец. Л. А. Дыркова, 2020. - 74 с."
Ч11/С305-310838,"Семенюк, Антон Павлович. Практикум по культурологии [Текст] : учебно-методическое пособие для подготовки к семинарским занятиям студентов всех медицинских факультетов и специальностей / А. П. Семенюк ; рец. Л. А. Дыркова, 2020. - 54 с."
Ч21/Ю681-509883,
Ч215/К890-666509,"Кузин Ф. А. Диссертация. Методика написания. Правила оформления. Порядок защиты [Текст] : Практическое пособие для докторантов, аспирантов и магистрантов / Ф. А.Кузин, 2000. - 320 с."
Ч23/Б713-112263,"Блюменау, Дмитрий Иосифович. Информационный анализ/ синтез для формирования вторичного потока документов [Текст] : Учебно-практическое пособие / Д. И.Блюменау, 2002. - 240 с."
Ч48/Б435-081088,
Ч48/Б435-928334,"Белогурова, Валентина Андреевна. Научная организация учебного процесса [Текст] : учебное пособие для вузов / В. А. Белогурова, 2006. - 448 с."
Ч51/Ш252-057829,
Ч73/Б595-416673,
Ч73/Б779-399838,
Ч73/Е430-786465,
Ч73/М793-528201,"Морева, Ольга Николаевна. Документные фонды библиотек и информационных служб [Текст] : учебное пособие / О. Н. Морева, 2010. - 400 с."
Ч73/С741-541360,"Справочник библиотекаря [Текст] / В. В. Брежнева [и др.] ; науч. ред. А. Н. Ванеев, 2011. - 640 с."
Ч73я7/С904-821649,
ЧА(075)/Т588-142492,
ЧР/К532-630993,
Чи(англ)/М316-200379,
Чи(нем)/Д26-450755,
Ш1/С232-452956,
Ш1/С232-452956,"Сборник тестов по лексике и грамматике: английский, немецкий, французский языки [Текст] : учебное пособие для студентов 1-2 курсов по направлениям подготовки ""Лечебное дело"", ""Стоматология"", ""Педиатрия"", ""Фармация"", ""Медицинская биохимия"", ""Медицинская биофизика"", ""Медицинская кибернетика"" / Л. Н. Антропянская [и др.] ; ред. С. Ю. Колесникова ; рец. К. С. Лелюшкина, 2020. - 65 с."
Ш141.2-9/M89-746635,
Ш141.2-9/M89-746635,"Motorina, Vera I. Individual work teaching aids. Subject: Russian as a Second Language [Текст] : for students of the 1 course / V. I. Motorina, E. N. Vavilova, 2016. - 47 p."
Ш141.2-9/M89-806258,
Ш141.2-9/M89-806258,"Motorina, Vera I. Individual work teaching aids. Subject : Communication in the Russian-speaking environment [Текст] : for students of the 1 course / V. I. Motorina, E. N. Vavilova, 2016. - 54 p."
Ш141.2/В241-202912,
Ш141.2/В241-202912,"Введенская, Людмила Алексеевна. Русский язык и культура речи [Текст] : учебное пособие для студентов нефилологических факультетов высших учебных заведений / Л. А. Введенская, Л. Г. Павлова, Е. Ю. Кашаева, 2010. - 539 с."
Ш141.2/Д931-074535,
Ш141.2/Д931-898852,
Ш141.2/К532-573499877,"Книга для чтения по русскому языку для студентов-иностранцев [Текст] : учебное пособие для студентов-иностранцев / Ленинградский горный институт им. Г. В. Плеханова (Л.), кафедра русского языка, 1970. - 142 с."
Ш141.2/Л844-268629,
Ш141.2/Л844-268629,"Лукьянова Л. В. Русский язык для иностранных студентов-медиков [Текст] : учебное пособие для студентов медицинских факультетов высших учебных заведений / Л. В. Лукьянова, 2015. - 120 с."
Ш141.2/Л844-402510,
Ш141.2/Л844-402510,"Лукьянова Л. В. Русский язык для иностранных студентов-медиков [Текст] : учебное пособие для студентов медицинских факультетов высших учебных заведений / Л. В. Лукьянова, 2014. - 120 с."
Ш141.2/М604-237219,
Ш141.2/М604-237219,"Миллер, Людмила Владимировна. Жили-были... 28 уроков русского языка для начинающих [Текст] : учебник / Л. В. Миллер, Л. В. Политова, И. Я. Рыбакова, 2016. - 152 с."
Ш141.2/М604-453504,"Миллер, Людмила Владимировна. Жили-были... 12 уроков русского языка. Базовый уровень [Текст] : учебник / Л. В. Миллер, Л. В. Политова, 2015. - 200 с."
Ш141.2/М604-984636,
Ш141.2/М604-984636,"Миллер, Людмила Владимировна. Жили-были... 28 уроков русского языка для начинающих [Текст] : учебник / Л. В. Миллер, Л. В. Политова, И. Я. Рыбакова, 2015. - 152 с."
Ш141.2/О664-802151,
Ш141.2/О664-803013,
Ш141.2/О664-803013,"Орлова, Елена Владимировна. Сбор анамнеза и оформление истории болезни [Текст] : учебное пособие по русскому языку для иностранных студентов / Е. В. Орлова, 2012. - 64 с."
Ш141.2/Р894-070678,
Ш141.2/Р894-316037,
Ш141.2/Р894-506086,
Ш141.2/Р894-506086,"Русский язык и культура речи. Семнадцать практических занятий [Текст] : учебное пособие для студентов нефилософских специальностей высших учебных заведений / под ред. Е. В. Ганапольской, А. В. Хохлова, 2010. - 336 с."
Ш141.2/Х128-613838,
Ш141.2/Х128-613838,"Хавронина, Серафима Алексеевна. Русский язык в упражнениях [Текст] : учебное пособие для высших учебных заведений, ведущих подготовку по направлению 050100 Педагогическое образование / С. А. Хавронина, А. И. Широченская, 2016. - 384 с."
Ш141.2/Х128-673294,
Ш141.2/Х128-673294,"Хавронина, Серафима Алексеевна. Русский язык в упражнениях [Текст] : учебное пособие для высших учебных заведений, ведущих подготовку по направлению 050100 Педагогическое образование / С. А. Хавронина, А. И. Широченская, 2015. - 384 с."
Ш141.2/Э855-548462,
Ш141.2/Э855-548462,"Эсмантова, Татьяна Леонидовна. Русский язык: 5 элементов [Текст] : учебник для студентов. Книга 3 : Уровень B 1 (базовый - первый сертификационный), 2016. - 340 с."
Ш141.2/Э855-613017,
Ш141.2/Э855-613017,"Эсмантова, Татьяна Леонидовна. Русский язык: 5 элементов [Текст] : учебник для студентов. Книга 2 : Уровень А2 (базовый), 2016. - 328 с."
Ш143.2/А648-604673100,
Ш143.21-9/C94-020630,
Ш143.21-9/C94-134717,
Ш143.21-9/C94-508849,
Ш143.21-9/S70-135063,"Soars, John. Pre-Intermediate Student's Book. New Headway English Course [Текст] : учебник / J. Soars, L. Soars, 2004. - 144 p."
Ш143.21-9/S70-797056,"Soars, Liz. The New edition. New Headway Intermediate Workbook with key [Текст] : учебное пособие / L. Soars, J. Soars, 2003. - 96 p."
Ш143.21-9/А379-829584,"Айвазова, Елена Генриховна. Видовременные формы английского глагола [Текст] : Учебное пособие для студентов неязыковых факультетов гуманитарного профиля вузов / Е. Г.Айвазова; Ред. Т. Н.Шишкина, 2001. - 60 с."
Ш143.21-9/А647-320633,
Ш143.21-9/А647-320633,"Английский язык [Текст] : учебное пособие для студентов первого курса фармацевтического факультета / И. В. Морозов [и др.] ; рец. С. Ю. Колесникова, 2016. - 205 с."
Ш143.21-9/А647-644325,
Ш143.21-9/А647-644325,"Английский язык [Текст] : учебное пособие для студентов второго курса фармацевтического факультета / И. В. Морозов [и др.] ; рец. С. Ю. Колесникова, 2017. - 132 с."
Ш143.21-9/А647-758796,
Ш143.21-9/А647-758796,"Английский язык [Текст] : учебное пособие по дисциплине ""Иностранный язык"" (английский) для студентов, обучающихся по основным образовательным программам по специальности ""Клиническая психология"" / М. В. Кулешова [и др.], 2016. - 183 с."
Ш143.21-9/И253-017529,
Ш143.21-9/И253-357224,
Ш143.21-9/И253-968580,
Ш143.21-9/И253-968580,"Ивина, Татьяна Николаевна. Английский язык для студентов-фармацевтов: адаптивный курс [Текст] : учебное пособие / Т. Н. Ивина, 1987. - 135 с."
Ш143.21-9/К832-847237010,"Кролик, Наталья Иосифовна. English for advanced medical students [Текст] : учебное пособие для студентов медицинских вузов (на английском языке) / Н. И. Кролик, 1983. - 128 с."
Ш143.21-9/К937-242868,
Ш143.21-9/К937-242868,"Курс английского языка для медиков [Текст] : учебник  для вузов / М. Б. Вайнштейн [и др.] ; ред. В. А. Кондратьева, 1992. - 288 с."
Ш143.21-9/К937-242868,"Курс английского языка для медиков [Текст] : учебник для вузов / М. Б. Вайнштейн [и др.] ; ред. В. А. Кондратьева, 1992. - 288 с."
Ш143.21-9/М268-197592,
Ш143.21-9/М268-197592,"Марковина, Ирина Юрьевна. Английский язык [Текст] : учебник для медицинских вузов и медицинских специалистов / И. Ю. Марковина, З. К. Максимова, М. Б. Вайнштейн ; ред. И. Ю. Марковина, 2003. - 368 с."
Ш143.21-9/М316-231562701,
Ш143.21-9/М910-424302,"Муравейская, Марианна Степановна. Английский язык для медиков [Текст] : Учебное пособие для студентов, аспирантов, врачей и научных сотрудников / М. С.Муравейская, Л. К.Орлова, 2002. - 384 с."
Ш143.21-9/У912-232355,
Ш143.21-9/У912-232355,"Учебное пособие по чтению для студентов-психологов [Текст] : Для студентов факультетов психологии вузов по специальностям 52100 и 020400 - ""Психология"" / Ред. З. Э.Богословская, Ред. Т. Н.Шишкина. Выпуск 1, 2001. - 159 с."
Ш143.21-9/Э775-614057579,"Эристави, Нина Николаевна. Практическое пособие по английскому языку для медицинских вузов [Текст] : учебное пособие для студентов неязыковых вузов / Н. Н. Эристави, 1981. - 144 с."
Ш143.21/А230-312081,
Ш143.21/А230-312081,"Агабекян, Игорь Петрович. Английский для менеджеров [Текст] : учебное пособие для студентов вузов / И. П. Агабекян, 2010. - 414 с."
Ш143.21/А647-100848,
Ш143.21/А647-100848,"Английский язык. Грамматический практикум для фармацевтов [Текст] : рабочая тетрадь : учебное пособие для студентов медицинских вузов / ред. : И. Ю. Марковина, 2006. - 288 с."
Ш143.21/А647-454533,
Ш143.21/А647-454533,"Английский язык. English in dentistry [Текст] : учебник для студентов медицинских вузов, обучающихся по специальности ""Стоматология"" / Л. Ю. Берзегова [и др.] ; под ред. Л. Ю. Берзеговой, 2009. - 272 с."
Ш143.21/А647-454533,"Английский язык. English in dentistry [Текст] : учебник для студентов медицинских вузов, обучающихся по специальности ""Стоматология"" / Л. Ю. Берзегова [и др.], 2009. - 272 с."
Ш143.21/А647-821720,
Ш143.21/А647-821720,"Английский язык. Грамматический практикум для фармацевтов [Текст] : учебное пособие для студентов медицинских вузов / под ред. И. Ю. Марковиной, 2006. - 288 с."
Ш143.21/А647-821720,"Английский язык. Грамматический практикум для фармацевтов [Текст] : учебное пособие для студентов медицинских вузов / ред. : И. Ю. Марковина, 2006. - 288 с."
Ш143.21/А647-880745,
Ш143.21/А647-880745,"Английский язык [Текст] : учебное пособие для студентов, обучающихся по специальности 060105 ""стоматология"" / М. В. Кулешова [и др.] ; рец. С. Ю. Колесникова, 2011. - 92 с."
Ш143.21/А647-880745,"Английский язык [Текст] : учебное пособие для студентов, обучающихся по специальности 060105 ""стоматология"" / М. В. Кулешова [и др.], 2011. - 77 с."
Ш143.21/А648-738293,
Ш143.21/А648-937524800,
Ш143.21/В994-370121,
Ш143.21/В994-370121,"Вялова, Наталья Ивановна. Английский для медиков [Текст] : учебное пособие / Н. И. Вялова, С. Ю. Саратовкина, Т. К. Таушканова, 2000. - 154 с."
Ш143.21/К786-246011934,
Ш143.21/К901-249078,
Ш143.21/К901-249078,"Кулешова, Маргарита Вениаминовна. Практикум по английскому языку для студентов фармацевтического факультета [Текст] : учебно-методическое пособие по учебной дисциплине ""иностранные языки"" для студентов фармацевтического факультета ( специальность 060108 ""Фармация"") / М. В. Кулешова, 2009. - 84 с."
Ш143.21/К901-249078,"Кулешова, Маргарита Вениаминовна. Практикум по английскому языку для студентов фармацевтического факультета [Текст] : учебно-методическое пособие по учебной дисциплине ""иностранные языки"" для студентов фармацевтического факультета (специальность 060108 ""Фармация"") / М. В. Кулешова, 2009. - 84 с."
Ш143.21/К937-381182,
Ш143.21/К937-935469,
Ш143.21/М268-826053,
Ш143.21/М316-118406,
Ш143.21/М316-696939,
Ш143.21/М316-696939,"Маслова, Алевтина Макаровна. Английский язык для медицинских вузов [Текст] : учебник для студентов 1-2 курсов / А. М. Маслова, З. И. Вайнштейн, Л. С. Плебейская, 2015. - 336 с."
Ш143.21/М910-034496,
Ш143.21/Р895-206212884,
Ш143.24-9/А877-008122,"Архипов, Герман Борисович. Учебник немецкого языка [Текст] : для технических вузов химико-технологического профиля / Г. Б. Архипов, Л. В. Егорева, 1983. - 320 с."
Ш143.24-9/А877-236685,
Ш143.24-9/А877-236685,"Архипов, Герман Борисович. Учебник немецкого языка для технических вузов [Текст] : (химико-технологического профиля) : учебник для студентов химико-технологических специальностей вузов / Г. Б. Архипов, Л. В. Егорева, 1975. - 283 с."
Ш143.24-9/Б734-991868869,"Богданова, Людмила Константиновна. Учебное пособие по немецкому языку для студентов неязыковых заочных вузов [Текст] : повторительный курс / Л. К. Богданова, Ж. Г. Галанская, 1975. - 218 с."
Ш143.24-9/Д255-303227960,"Девекин, Валентин Николаевич. Говори по-немецки! [Текст] : пособие по развитию навыков устной речи : для высших учебных заведений / В. Девекин, Л. Белякова, Е. Розен, 1968. - 335 с."
Ш143.24-9/Д255-350601428,"Девекин, Валентин Николаевич. Говори по-немецки! [Текст] : пособие по развитию навыков устной речи : для высших учебных заведений СССР / В. Н. Девекин, Л. Д. Белякова, Е. В. Розен, 1965. - 327 с."
Ш143.24-9/Е924-512656,
Ш143.24-9/Е924-661647431,"Ефремова, Нина Алексеевна. Немецкий язык: повторительный курс [Текст] : учебное пособие для слушателей подготовительных отделений гуманитарных факультетов педагогических институтов / Н. А. Ефремова, А. М. Гайчук, 1987. - 142 с."
Ш143.24-9/К642-910275,
Ш143.24-9/К642-910275,"Кондратьева, Виолетта Александровна. Немецкий язык для студентов-медиков [Текст] : Учебник для студентов медицинских вузов / В. А.Кондратьева, Л. Н.Григорьева, 2002. - 392 с."
Ш143.24/А724-915309313,"Антоненко, Анатолий Васильевич. Немецкий язык для слушателей подготовительных отделений языковых вузов [Текст] : учебное пособие для слушателей подготовительных отделений институтов и факультетов иностранных языков / А. В. Антоненко, 1987. - 235 с."
Ш143.24/В752-259174,
Ш143.24/В752-259174,"Воронина, Людмила Петровна. Немецкий язык [Текст] : учебное пособие для студентов фармацевтических факультетов медицинских вузов, обучающихся по образовательным программам - программам специалитета по специальности ""Фармация"" / Л. П. Воронина, С. Ю. Колесникова ; рец. Л. Н. Антропянская, 2016. - 112 с."
Ш143.24/В752-578490,
Ш143.24/В752-578490,"Воронина, Людмила Петровна. Грамматика немецкого языка для медицинских специальностей [Текст] : учебное пособие / Л. П. Воронина, С. Ю. Колесникова, 2012. - 93 с."
Ш143.24/К642-600382,
Ш143.24/К642-600382,"Кондратьева, Виолетта Александровна. Немецкий язык для студентов-медиков [Текст] : учебник для студентов медицинских вузов / В. А. Кондратьева, Л. Н. Григорьева, 2004. - 392 с."
Ш143.24/К642-659359,"Кондратьева, Виолетта Александровна. Немецкий язык для студентов-медиков [Текст] : учебник / В. А. Кондратьева, Л. Н. Григорьева, 2010. - 392 с."
Ш143.24/М690-973278,"Михайлов, Леонид Михайлович. Деловой немецкий язык: бизнес, маркетинг, менеджмент [Текст] : учебное пособие для вузов / Л. М. Михайлов, Г. Вебер, Ф. Вебер, 2004. - 302 c."
Ш143/Г577-098681,
Ш143/Г577-098681,"Говорим на английском, немецком, французском. Иностранные языки в медицинской практике [Текст] : учебное пособие для студентов медицинских вузов / Л. П. Воронина [и др.] ; под ред. С. Ю. Колесниковой, 2007. - 252 с."
Ш143/Г577-098681,"Говорим на английском, немецком, французском. Иностранные языки в медицинской практике [Текст] : учебное пособие для студентов медицинских вузов / Сибирский медицинский университет (Томск), 2007. - 252 с."
Ш143/Г577-565614,
Ш143/Г577-565614,"Говорим на английском, немецком, французском. Иностранные языки в медицинской практике [Текст] : учебное пособие для студентов медицинских вузов. Немецкий язык / Л. П. Воронина [и др.] ; ред. С. Ю. Колесникова, 2007. - 125-188 с."
Ш143/Г577-770018,
Ш143/Г577-770018,"Говорим на английском, немецком, французском. Иностранные языки в медицинской практике [Текст] : учебное пособие для студентов медицинских вузов. Английский язык / Л. П. Воронина [и др.] ; под ред. С. Ю. Колесниковой, 2007. - 126 с."
Ш143/Г577-770018,"Говорим на английском, немецком, французском. Иностранные языки в медицинской практике [Текст] : учебное пособие для студентов медицинских вузов. Английский язык / Л. П. Воронина [и др.] ; ред. С. Ю. Колесникова, 2007. - 126 с."
Ш14321/К937-088743,
Ш14321/К937-670105,
Ш146-4/В180-631923,
Ш146-9/V33-314953067,
Ш146-9/V33-314953067,"Vavilova, Elena N. Individual work teaching aids. Subject: Latin language [Текст] : for students of the 1 course / E. N. Vavilova, 2016. - 105 p."
Ш146-9/V33-888278,
Ш146-9/V33-888278,"Vavilova, Elena N. Individual work teaching aids [Текст] : subject: Latin language : for students of the 1 course / by: Elena N. Vavilova, 2019. - 149 p."
Ш146-9/V33-888278,"Вавилова, Елена Николаевна. Individual work teaching aids [Text] : subject: Latin language : for students of the 1 course / by: Elena N. Vavilova, 2019. - 149 p."
Ш146-9/П305-023258,
Ш146-9/Т858-261292232,"Тупчий, Надежда Александровна. Пособие по медицинской латыни [Текст] : учебное пособие для студентов 1 курса медицинских институтов и медицинских факультетов университетов / Н. А. Тупчий, 1984. - 159 с."
Ш146-9/Ш570-149579,
Ш146-9/Ш570-149579,"Шиканова, Татьяна Аркадьевна. Латинский язык и основы фармацевтической терминологии [Текст] : учебное пособие для студентов медицинских вузов, обучающихся по специальности 040500 ""фармация"" / Т. А. Шиканова, 2004. - 128 с."
Ш146-9/Ш570-546116,
Ш146-9/Ш570-546116,"Шиканова, Татьяна Аркадьевна. Латинский язык и основы медицинской терминологии [Текст] : учебное пособие для студентов медицинских вузов, обучающихся по специальности 040600 ""сестринское дело"" / Т. А. Шиканова, 2004. - 160 с."
Ш146-9/Ш570-546116,"Шиканова, Татьяна Аркадьевна. Латинский язык и основы медицинской терминологии [Текст] : учебное пособие для студентов медицинских вузов, обучающихся по специальности 040600 ""сестринское дело"" / Т. А. Шиканова, 2004. - 160с. с."
Ш146-9/Ш570-625597,
Ш146-9/Ш570-625597,"Шиканова, Татьяна Аркадьевна. Клиническая терминология [Текст] : учебное пособие для студентов, обучающихся по основным образовательным программам - программам специалитета по специальностям ""Лечебное дело"", ""Педиатрия"", ""Стоматология"", ""Медицинская биохимия"", ""Медицинская биофизика"", ""Медицинская кибернетика"" / Т. А. Шиканова, М. Г. Волкова ; рец.: Т. А. Васильева, Л. С. Васильева, 2018. - 99 с."
Ш146/Л272-414003,
Ш146/Л272-889628,
Ш146/Ч498-014779,
Ш146/Ч498-014779,"Чернявский, Максим Наумович. Латинский язык и основы медицинской терминологии [Текст] : учебник для студентов высших медицинских и фармацевтических учебных заведений / М. Н. Чернявский, 2017. - 448 с."
Ш146/Ч498-025224,
Ш146/Ч498-025224,"Чернявский, Максим Наумович. Латинский язык и основы медицинской терминологии [Текст] : учебник для студентов высших медицинских и фармацевтических учебных заведений / М. Н. Чернявский, 2011. - 448 с."
Ш146/Ч498-030993,
Ш146/Ч498-030993,"Чернявский, Максим Наумович. Латинский язык и основы фармацевтической терминологии [Текст] : учебник для студентов фармацевтических вузов и факультетов / М. Н. Чернявский, 2002. - 448 с."
Ш146/Ч498-225605,
Ш146/Ч498-284425,
Ш146/Ч498-292454,
Ш146/Ч498-301750,
Ш146/Ч498-302935,
Ш146/Ч498-302935,"Чернявский, Максим Наумович. Латинский язык и основы медицинской терминологии [Текст] : учебник для студентов высших медицинских и фармацевтических учебных заведений / М. Н. Чернявский, 2007. - 448 с."
Ш146/Ч498-453380,
Ш146/Ч498-648250,
Ш146/Ч498-648250,"Чернявский, Максим Наумович. Латинский язык и основы медицинской терминологии [Текст] : учебник для студентов высших медицинских и фармацевтических учебных заведений / М. Н. Чернявский, 2016. - 448 с."
Ш146/Ч498-666714,
Ш146/Ч498-708021,
Ш146/Ч498-708021,"Чернявский, Максим Наумович. Латинский язык и основы фармацевтической терминологии [Текст] : учебник для студентов фармацевтических вузов и факультетов / М. Н. Чернявский, 2007. - 448 с."
Ш146/Ч498-750819,
Ш146/Ч498-750819,"Чернявский, Максим Наумович. Латинский язык и основы медицинской терминологии [Текст] : учебник для студентов высших  медицинских и фармацевтических учебных заведений / М. Н. Чернявский, 2008. - 448 с."
Ш146/Ч498-751442,
Ш147.11/М338-551360157,"Матвиишин, Владимир Григорьевич. Учебник французского языка для медицинских вузов [Текст] / В. Г. Матвиишин, 1984. - 344 с."
Ш3(0)/Б835-728957,
Ш6(2=Р)5-4/Т870-388626,
Ш6(2=Р)5-4/Ч563-320808,
Ш6(2=Р)5/Г585-456638,
Ш6(2=Р)5/Д706-480064,
Ш6(2=Р)5/Т530-556638,"Толстой, Лев Николаевич. Анна Каренина [Текст] : роман / Лев Толстой, 2016. - 864 с."
Ш6(2=Р)7-4/П195-254992,"Пастернак, Борис Леонидович. Доктор Живаго [Текст] : роман / Борис Пастернак ; рис. Л. О. Пастернака (отца автора), 2006. - 592 с."
Ш6(2=Р)7-4/П195-289692,
Ш6(2=Р)7-44.6/Ш6(2=Р)7-987192,
Ш6(2=Р)7-5/И851-111571,
Ш6(2=Р)7/Б907-530022,
Ш6(2=Р)7/Б912-443464,
Ш6(2=Р)7/И916-072111,
Ш6(2=Р)7/К939-604851,
Ш6(2=Р)7/М911-917558,
Ш6(2=Р)7/Н735-607759305,
Ш6(2=Р)7/О355-966979,"Овчинников, Олег. Семь грехов [Текст] / О. Овчинников, 2004. - 448 с."
